hospital_1,hospital_2,hospital_1_latitude,hospital_1_longitude,hospital_2_latitude,hospital_2_longitude
6221050,6220014,40.86955,-74.1212,40.2827,-74.0797
6220234,6220014,40.0484,-74.8841,40.2827,-74.0797
6220295,6220014,40.5314,-74.861,40.2827,-74.0797
6221315,6220014,40.7919,-74.0733,40.2827,-74.0797
6220535,6220014,39.997893,-74.37431,40.2827,-74.0797
6221490,6220014,40.2161,-74.6721,40.2827,-74.0797
6220028,6220014,40.612918,-74.291056,40.2827,-74.0797
6220008,6220014,40.73699,-74.16925,40.2827,-74.0797
6220022,6220014,40.5188,-74.2819,40.2827,-74.0797
6220400,6220014,40.71795,-74.24231,40.2827,-74.0797
6220006,6220014,40.7527,-74.2361,40.2827,-74.0797
6220425,6220014,40.7938,-73.9964,40.2827,-74.0797
6220560,6220014,40.2951,-73.9856,40.2827,-74.0797
6220761,6220014,39.783208,-74.919241,40.2827,-74.0797
6229075,6220014,39.4788,-74.5397,40.2827,-74.0797
6221165,6220014,40.5256,-74.4706,40.2827,-74.0797
6221610,6220014,40.4948,-74.4517,40.2827,-74.0797
6221640,6220014,40.9813,-74.1724,40.2827,-74.0797
6221160,6220014,40.60712,-74.4056,40.2827,-74.0797
6220280,6220014,40.9042,-73.9687,40.2827,-74.0797
6221190,6220014,40.3398,-74.624,40.2827,-74.0797
6221330,6220014,39.3145,-74.5923,40.2827,-74.0797
6220340,6220014,40.8839,-74.0556,40.2827,-74.0797
6220950,6220014,40.5015,-74.4595,40.2827,-74.0797
6221017,6220014,40.767812,-74.234961,40.2827,-74.0797
6220490,6220014,40.713656,-74.051548,40.2827,-74.0797
6220478,6220014,40.9857,-74.0155,40.2827,-74.0797
6220800,6220014,40.7635,-74.3049,40.2827,-74.0797
6220520,6220014,39.788372,-75.073969,40.2827,-74.0797
6220758,6220014,40.7858,-74.1764,40.2827,-74.0797
6220125,6220014,39.4453,-75.0583,40.2827,-74.0797
6220070,6220014,40.6674,-74.112,40.2827,-74.0797
6220026,6220014,39.8827,-74.9181,40.2827,-74.0797
6220270,6220014,40.659403,-74.214718,40.2827,-74.0797
6220420,6220014,40.7346,-74.0503,40.2827,-74.0797
6221600,6220014,39.8421,-74.9271,40.2827,-74.0797
6220040,6220014,39.3585,-74.4342,40.2827,-74.0797
6220650,6220014,40.8101,-74.2056,40.2827,-74.0797
6220760,6220014,40.77293,-74.187,40.2827,-74.0797
6221528,6220014,40.67481,-74.26426,40.2827,-74.0797
6221220,6220014,40.3539,-74.0632,40.2827,-74.0797
6221618,6220014,40.9857,-74.0155,40.2827,-74.0797
6220915,6220014,40.5568,-74.3508,40.2827,-74.0797
6221350,6220014,40.475283,-74.286564,40.2827,-74.0797
6220440,6220014,40.70262,-74.09146,40.2827,-74.0797
6221450,6220014,40.2372,-74.8031,40.2827,-74.0797
6220472,6220014,39.7896,-75.0736,40.2827,-74.0797
6220375,6220014,39.6823,-74.8605,40.2827,-74.0797
6220005,6220014,40.207717,-74.038102,40.2827,-74.0797
6220890,6220014,40.7439,-74.1744,40.2827,-74.0797
6220019,6220014,39.8827,-74.9181,40.2827,-74.0797
6221345,6220014,39.8283,-75.0083,40.2827,-74.0797
6220247,6220014,40.5568,-74.3508,40.2827,-74.0797
6220547,6220014,40.0463,-74.8806,40.2827,-74.0797
6220217,6220014,39.0875,-74.8168,40.2827,-74.0797
